EmpNo,First Name,Last Name,Department,Wage,Project Completion Rate
6564,Gina,Harris,Sales,58135.85,33.851646
4467,Deanna,Bridges,HR,65858.02,33.855164
4163,Amy,Weaver,HR,62739.5,33.862003
3381,Daniel,Grant,HR,44656.76,33.91969
6736,Shane,Anderson,IT,99643.77,33.960934
7143,Samantha,Bruce,Research,94306.61,33.973064
730,Daniel,Martinez,Research,58399.98,33.975376
6602,Ms.,Maria,Testing,87233.52,33.978172
5561,Kirk,Gutierrez,HR,59784.29,33.978302
1177,Joshua,Gutierrez,Research,57608.82,33.98847
5715,Karen,Owens,Sales,67546.39,34.003864
1278,Robert,Smith,Sales,8351.96,34.0122
3698,Natalie,Padilla,HR,65110.32,34.02327
6959,Matthew,Walls,Research,85302.55,34.024864
4363,Stanley,Duncan,Testing,48870.94,34.02795
7470,Danielle,Chaney,Research,81619.67,34.031834
4874,John,Reyes,Research,32410.82,34.040405
4652,Brandon,Rogers,IT,88383.04,34.074604
745,Emily,Wagner,Testing,30181.73,34.077435
5688,Stephanie,Duarte,Research,81176.87,34.085564
7506,Rodney,Ruiz,Sales,46589.61,34.092022
5465,William,Green,Research,28784.11,34.132328
3462,Emily,Johnston,IT,71002.9,34.133514
7256,Glen,Hernandez,HR,49856.43,34.14809
7557,Mark,Hahn,HR,93197.23,34.14958
1605,Emily,Lozano,Research,71903.08,34.16791
4104,Marcia,Jones,IT,757.92,34.17075
1150,Joseph,Collins,HR,10075.01,34.22846
4916,John,Kennedy,Research,33612.83,34.236214
2542,Kathleen,Jones,Research,79573.36,34.252445
6527,Samuel,Wallace,Sales,91807.87,34.259018
9600,Jamie,Diaz,Testing,80049.93,34.266827
5940,Curtis,Miller,Sales,6157.65,34.269756
8228,Andrew,Riley,Testing,29572.95,34.28346
1335,Joseph,Steele,HR,97239.88,34.286747
7919,John,Montgomery,HR,561.87,34.289852
2396,Thomas,Hicks,Testing,20867.11,34.2917
9671,Deanna,Rojas,Research,46902.01,34.296352
3349,Debra,Wiggins,IT,72865.26,34.304417
7210,Michael,Williams,HR,84445.41,34.31461
159,Cheryl,Brooks,HR,71288.52,34.336014
8298,Michelle,Smith,Research,4028.83,34.342587
9175,Tammy,Woods,Testing,40579.58,34.345505
1248,Travis,Johnson,Testing,77200.06,34.34987
6794,Michael,Cobb,Sales,8013.03,34.35407
8493,Adam,Anderson,Sales,68959.78,34.376564
3014,John,Lee,Research,11588.22,34.40142
4268,Christina,Mitchell,Testing,91047.85,34.40159
2981,Barbara,Nash,Sales,86769.98,34.41135
5783,Jillian,Cook,IT,20537.81,34.41177
9936,Amy,Cruz,Sales,68575.73,34.41618
1535,Lauren,Waters,Testing,62862.58,34.428284
4290,Raymond,Haley,IT,22581.89,34.433357
1713,Megan,Rodriguez,IT,10276.59,34.44492
5214,Kyle,Pugh,Research,36546.2,34.452263
1826,Catherine,Massey,Testing,9453.96,34.455227
7518,Ryan,Petty,IT,62082.29,34.462387
3520,John,Walker,Sales,52988.72,34.46641
1014,Stephanie,Thompson,HR,58157.46,34.470158
2632,Jonathan,Yang,HR,4011.08,34.471287
3619,Eric,Williams,Sales,83608.59,34.47328
8904,Richard,Butler,Testing,20692.52,34.484283
8165,Austin,Smith,IT,95257.98,34.50115
7206,Mark,Smith,HR,63113.17,34.503185
3395,Christine,Bennett,HR,91516.34,34.52403
5954,Lee,Castillo,Research,3283.79,34.53681
8116,Kristin,Brooks,Testing,60394.3,34.556534
6463,Oscar,Oneill,Research,69713.51,34.570374
8218,Mrs.,Dana,Sales,4860.44,34.571106
9609,Veronica,Reid,IT,54772.18,34.572216
4642,Keith,Clark,HR,10987.56,34.572823
1260,Jennifer,Tucker,Testing,30691.66,34.575577
5870,Daniel,Stephens,Testing,71360.83,34.57971
7701,Larry,Cunningham,Testing,44549.63,34.58376
4458,Jessica,Mooney,Research,54258.62,34.586864
7104,Shawna,Young,Research,32642.88,34.600338
8321,Gerald,Taylor,Research,81317.04,34.62113
1067,Ryan,Hernandez,Testing,68397.66,34.624546
9738,Jane,Bryan,Testing,73015.25,34.649494
1309,April,Wilson,Sales,8649.42,34.6511
9661,Michael,Rios,Testing,40932.2,34.65405
9721,William,Cole,IT,68812.32,34.660095
2545,Joseph,West,Testing,1032.59,34.660324
4897,Joseph,Berry,IT,63078.99,34.66152
904,Michael,Carroll,Research,21010.58,34.684635
96,Steven,Hill,Testing,44596.03,34.68527
6082,Mark,Jones,Testing,48622.74,34.685863
4575,Tyler,Holt,Research,35088.01,34.7018
6702,Alexandra,Wade,Sales,93927.83,34.703114
1168,Denise,Krueger,HR,28152.7,34.707027
8433,Leonard,Mathews,IT,78224.05,34.712788
5421,Joseph,Richards,Testing,89273.33,34.719017
6215,Gregory,Keith,IT,74783.4,34.72603
7365,William,Jones,Testing,45017.9,34.739475
5447,Chris,Robinson,Research,42961.07,34.759617
39,Lisa,Fleming,Research,44270.24,34.77081
4489,Steven,Thomas,Research,42293.6,34.7714
335,Joseph,Diaz,Testing,29406.17,34.776184
1323,Monica,Green,IT,13571.35,34.777004
7646,Richard,Morrison,Sales,33976.1,34.78734
9865,Joshua,Robertson,HR,68448.18,34.79503
7112,Kenneth,Robertson,HR,23657.54,34.798088
9604,Lisa,Turner,IT,16523.28,34.798637
5129,Emily,Holmes,IT,9769.82,34.803097
1707,Joseph,White,Research,54418.19,34.806084
5248,Nathaniel,Garcia,IT,78778.4,34.808357
9451,Cassie,Gonzalez,Research,57167.15,34.81285
7026,Duane,Murphy,Research,67447.31,34.822712
5615,Jasmine,Patrick,Testing,6216.9,34.82487
8163,Terrence,Smith,IT,35271.33,34.830235
6644,Matthew,Barnett,IT,75243.37,34.83041
9899,Cynthia,Myers,Research,53687.98,34.83196
9796,Michael,Hansen,Sales,57751.07,34.83606
8363,Christopher,Martinez,HR,75470.64,34.840263
6150,Lisa,Gray,Research,20744.68,34.848717
9844,Stephanie,Roy,Testing,98711.07,34.868828
1992,Steven,Gross,HR,56205.82,34.886646
8542,Breanna,Scott,HR,89699.16,34.89844
8406,Nicole,Moore,Sales,72985.09,34.89914
7428,Jeffrey,Green,Research,1164.72,34.910366
4803,Crystal,Mathews,IT,1992.88,34.92322
1697,John,Heath,Testing,63682.61,34.923874
3735,David,Jackson,Research,88125.66,34.92513
6785,Peter,Vargas,Testing,45129.59,34.933872
8780,Victor,Garcia,Sales,19847.67,34.93792
6704,Candice,Miller,Testing,52584.69,34.97849
1029,Travis,Mason,IT,78712.76,34.989883
6914,Jessica,Gillespie,IT,81346.72,34.991753
8261,Michael,Valentine,Testing,53274.05,34.991787
8976,Sheila,Norton,Sales,16431.33,34.993
4688,Timothy,Levine,Testing,70338.39,34.993084
9017,Steven,Mendoza,IT,21405.56,35.007732
3371,Brandi,Young,Sales,97745.13,35.008152
9744,David,Garrett,Research,50793.14,35.0144
6053,William,Rollins,Testing,73182.98,35.025967
5029,Lisa,Mooney,Testing,62323.85,35.02889
6295,Leon,Cruz,IT,44607.48,35.03246
2630,Sherry,Norton,Research,69691.37,35.035122
6006,Melissa,Snyder,Research,93019.92,35.037884
6981,Angela,Gray,Sales,24876.04,35.038647
4563,Jeremy,Cannon,HR,20296.55,35.04067
2152,Erik,Mayer,IT,98626.32,35.043755
798,Rachel,Blackwell,Sales,70296.42,35.05864
5970,Jacqueline,Brown,Testing,65830.74,35.059803
6420,Eric,Burgess,IT,71887.44,35.064934
6374,Robert,Glover,IT,15603.52,35.07043
8545,Donald,Lara,IT,32943.38,35.08242
3887,Melanie,Williams,Research,212.16,35.08796
6762,Jeremy,Meyers,IT,10997.81,35.100845
6496,Kristen,Baldwin,IT,16825.93,35.11034
1832,Larry,Williams,Testing,81235.29,35.123608
3666,Laurie,Davis,Research,71870.36,35.126087
2706,Theresa,Wiggins,Testing,40072.72,35.129322
667,Monica,Gibbs,HR,94435.03,35.12957
5243,Amanda,Miller,HR,68708.11,35.13734
1685,Nicholas,Frost,IT,91489.26,35.139736
265,Haley,Roberts,Testing,64018.44,35.155212
4746,Daniel,Reyes,IT,62971.22,35.180454
6440,Tamara,Brown,IT,92350.75,35.18362
4093,Michael,Walker,Testing,20881.09,35.1972
1199,Carl,Wilson,Sales,90976.75,35.207058
2353,Austin,Cobb,HR,23171.04,35.233856
9486,Kathleen,Nelson,Testing,98792.65,35.24115
3905,Crystal,Levine,IT,85941.22,35.25214
163,Michael,Sullivan,Sales,77304.44,35.26119
3413,Mark,Walsh,Testing,17083.91,35.26206
6656,William,Guerrero,Sales,32257.22,35.27343
5906,Kristen,Cooper,HR,35993.48,35.283592
894,Sherri,Garcia,Research,17769.96,35.28732
5953,Renee,Carlson,Sales,94920.26,35.323185
245,Kimberly,Rowe,Research,787.21,35.323616
6472,Theresa,Jackson,HR,47091.61,35.327652
6756,Cynthia,Allen,Testing,33167.31,35.32922
7855,Kimberly,Wood,Sales,87650.06,35.336266
3770,Stephanie,Thomas,Sales,65198.02,35.343254
4038,Joseph,Brown,Research,4554.71,35.34545
8731,Austin,Gonzalez,Testing,62963.02,35.357285
5693,Kristen,West,Sales,77197.21,35.35791
7139,Angela,Hanna,Testing,25455.2,35.36589
8000,Victor,Turner,Sales,45800.44,35.373417
412,Rachel,Thomas,Testing,74407.34,35.37573
4461,Jeff,Anderson,HR,11853.21,35.384647
6461,Leslie,Perez,Sales,79880.13,35.417587
9890,Kimberly,Coleman,Research,80418.71,35.438927
2842,Priscilla,Murray,Research,95734.38,35.439377
4421,Melissa,David,Research,6890.17,35.441753
203,Martin,Mullen,Research,66817.47,35.45114
5357,Mrs.,Annette,Sales,62184.51,35.46115
3388,Angela,Mooney,IT,41203.58,35.472214
2127,Andrew,Jones,Research,55519.48,35.493607
7025,David,Graham,Sales,63867.16,35.50651
4374,Brian,Riggs,Sales,73710.63,35.512016
5069,Candice,Smith,IT,51157.16,35.512276
7616,Joseph,Townsend,Research,70771.57,35.529514
4846,Ryan,White,IT,33420.98,35.533283
6073,Brenda,Jones,Sales,6337.01,35.53519
9065,Sue,Gilbert,IT,931.1,35.53545
9532,Dale,Duffy,Research,4872.46,35.537556
8549,Brenda,Berry,Research,69724.63,35.546215
218,Tara,James,HR,4744.59,35.548904
3513,Kristie,Ibarra,Sales,46042.33,35.558186
1103,Nancy,Fletcher,Sales,94367.28,35.586094
5270,Frances,Williams,IT,34968.06,35.590824
584,Leroy,Harvey,Research,66799.56,35.598328
6025,Ryan,Romero,Research,70645.84,35.59972
7151,Thomas,Simpson,Testing,69805.57,35.6017
6732,Edwin,Simmons,Research,77822.29,35.60596
5762,Kristina,Leblanc,IT,85900.75,35.625565
6214,Devin,Wise,Testing,53070.92,35.62683
999,Katherine,Lynch,Sales,22364.69,35.63371
371,Laura,Ross,HR,84593.55,35.647484
4339,Luke,Jarvis,IT,89600.12,35.649025
3576,Harry,Hawkins,HR,69764.48,35.658897
2359,Connie,Christensen,Sales,63083.2,35.67769
8951,Anita,Dougherty,Research,40234.29,35.680225
9138,Ashley,Hood,HR,16398.37,35.691338
4432,Wendy,Williams,Testing,37735.72,35.69349
430,Janice,Sherman,Testing,94292.99,35.714245
5370,Donna,Williams,Testing,67077.11,35.717342
2050,Valerie,Wilkerson,Research,51558.43,35.71819
6254,Ashley,Baker,HR,49140.36,35.724663
5719,Eric,Anderson,Research,77710.22,35.728954
129,James,Sims,Sales,79574.15,35.733963
8763,Kimberly,Frey,Sales,27953.53,35.73779
7181,Jasmin,Walker,Sales,59034.26,35.73793
7728,Thomas,Barr,IT,43145.61,35.74414
162,Ian,Bernard,HR,18402.06,35.74594
7019,Mark,Pitts,HR,3001.33,35.749706
6237,Jessica,Chang,IT,55201.27,35.75385
9726,Julie,Hale,Sales,76173.54,35.7558
8719,Angela,Moody,Research,97520.2,35.761494
2337,Amanda,Brown,IT,65196.62,35.779472
7133,Madeline,Koch,Research,3974.28,35.786953
2059,John,Aguilar,Research,11967.25,35.791367
8920,Kevin,Wright,Sales,12193.2,35.79752
7625,Dwayne,Brown,IT,87538.64,35.80278
5185,Stephanie,Ray,Research,46907.69,35.807873
7554,Lisa,Mitchell,Testing,75859.23,35.819477
4210,Christopher,Johnson,HR,37383.09,35.821606
9745,Timothy,Miller,Testing,70773.63,35.837326
7530,Kathryn,Davis,Sales,14204.0,35.838055
9646,Ruth,Harrell,Testing,71975.68,35.85368
6877,Cody,Hood,IT,47449.08,35.863575
1957,Dustin,Erickson,HR,29970.82,35.864475
4338,Lisa,Odonnell,Testing,26484.45,35.87196
9491,Joshua,Villa,Sales,78566.03,35.891727
7399,Wendy,Dawson,IT,38534.02,35.89669
9129,Robert,Leonard,Research,52277.59,35.90071
8570,Bryan,Garcia,Research,10044.39,35.904633
3290,Holly,Frank,Research,10763.05,35.932293
4122,Adrienne,Huffman,HR,14780.78,35.94332
4314,Ian,Roberts,Testing,24783.27,35.947964
7175,William,Edwards,IT,58453.56,35.951527
5796,Martin,Perry,Research,62160.67,35.958084
2511,Mary,Palmer,Research,44429.35,35.95887
6024,Lori,Butler,Sales,94592.08,35.962067
3397,Brett,Garrison,HR,95272.19,35.96381
103,Connie,Yang,Sales,76690.3,35.965576
1005,Susan,Nolan,IT,88340.27,35.969822
1791,Brian,Jordan,Research,16211.02,35.973606
7351,Mrs.,Veronica,Sales,48080.25,35.976994
6455,Sandy,Carr,HR,672.2,35.98775
7826,Ryan,Beard,Sales,890.55,35.999012
2870,Lance,Salas,Testing,39769.7,36.005367
9494,Lindsey,Copeland,Testing,65995.74,36.01343
9419,Caroline,Allen,Sales,50990.81,36.014854
9319,Todd,Orr,Sales,7937.05,36.02055
6850,Jennifer,Hernandez,Sales,19332.44,36.020557
8595,Stacey,Jordan,HR,43238.12,36.020756
1217,Anthony,Jones,IT,45475.73,36.03329
89,Jean,Cummings,IT,70154.56,36.035164
9049,Mr.,Roy,HR,10860.89,36.04289
4006,Robin,Moore,IT,98894.44,36.046425
3487,Kyle,Wagner,Sales,84511.98,36.082138
6298,Patrick,Carter,IT,5386.39,36.0834
4829,Anthony,Smith,IT,95410.31,36.08815
6880,Elizabeth,Olson,Research,11890.75,36.097248
1396,Erika,Chen,Research,24333.99,36.101524
199,Shelby,Reeves,Testing,60181.25,36.111515
20,Patricia,Jimenez,Testing,36635.65,36.111748
8078,Amanda,Lee,Testing,92206.89,36.120033
7736,Jose,Davis,Testing,90431.64,36.123917
217,Anthony,Davis,HR,89024.33,36.124363
7295,Jennifer,Owens,Research,7535.68,36.12602
3263,Christopher,Reid,Testing,37693.72,36.13337
7013,Matthew,Murphy,Research,27908.48,36.134426
1895,Andre,Johnson,Sales,7652.25,36.141155
9452,Amanda,Garcia,Testing,39395.79,36.142048
6727,Kimberly,Martin,Research,19983.28,36.147945
3243,Sharon,Gutierrez,HR,15027.63,36.15117
9848,Susan,Gilbert,Testing,55204.99,36.153606
4024,Travis,Ramirez,IT,29868.29,36.16355
8880,Laura,Fitzgerald,Research,65974.95,36.16425
1166,Kelly,Roth,IT,38257.16,36.174538
860,Matthew,Brown,Sales,16150.15,36.18382
5294,Travis,Murphy,IT,13270.73,36.20089
7298,Tony,Massey,Testing,26388.42,36.211586
2954,Victoria,Trevino,Sales,60080.22,36.213875
6781,Juan,Nelson,Sales,27299.46,36.225536
1565,Donna,Shaw,Research,3723.24,36.22795
9847,Tammy,Tucker,Testing,33288.24,36.234867
7941,Kimberly,Nelson,Sales,29388.83,36.253963
1331,Julie,Campbell,Sales,24849.96,36.266476
9288,Andrea,Barrett,IT,84055.56,36.280674
1197,Anthony,Andrade,IT,38503.41,36.280922
1627,Kaitlyn,Gonzalez,HR,76390.46,36.292522
5401,Terry,Mathews,IT,36807.32,36.29475
9442,Paige,Nichols,IT,14141.57,36.30275
8287,Wendy,Anderson,IT,79844.45,36.303417
8085,Dylan,Bennett,Research,74913.18,36.306644
4140,Stacey,Dawson,Sales,33693.49,36.308846
1964,Brandon,Copeland,HR,20999.6,36.31435
3040,Joan,Fisher,HR,33926.47,36.317154
2417,Steven,Griffin,HR,55145.78,36.32096
6382,Nicole,Butler,Research,88064.21,36.32246
4747,John,Hill,IT,47953.62,36.332554
1141,Justin,Elliott,IT,9172.64,36.343445
2500,Leslie,Zamora,Research,12178.36,36.353325
1164,Jason,Johnson,Research,83151.25,36.35638
4408,Benjamin,Davis,Sales,88873.68,36.364822
6192,Erin,Meyer,Testing,68118.59,36.37152
1516,Amy,White,Sales,14894.34,36.386395
9361,Nicholas,Maldonado,IT,59452.34,36.395523
5854,Charles,Mitchell,Research,92297.83,36.421654
2101,Christopher,West,Research,99297.95,36.425045
8528,Joseph,Anderson,Sales,85491.21,36.42895
2540,Melissa,Watson,Research,47871.11,36.45315
1207,Amy,Mitchell,Research,78711.48,36.462734
2076,Grace,Garcia,Sales,13027.79,36.466595
5980,Danielle,Monroe,Sales,64041.15,36.46666
2541,Robert,Edwards,Sales,48249.38,36.47314
5017,Lindsey,Reyes,HR,73201.93,36.486298
977,Jeffrey,Sanchez,HR,35872.27,36.504723
9146,Diana,Robertson,IT,69526.75,36.505547
3169,John,Cox,Testing,88460.19,36.5102
4577,Michael,Cain,HR,89518.15,36.510735
9064,Warren,Patterson,IT,57779.05,36.51959
7816,James,Brooks,Research,45752.8,36.524582
1219,Stacie,Jones,Research,11667.01,36.52622
7035,Kristen,Jones,IT,16003.3,36.533974
7099,Dr.,William,Sales,66129.09,36.54417
2555,Lauren,Fowler,Research,11243.09,36.5463
1628,Richard,Holland,HR,58430.95,36.57805
4953,Kevin,Lee,Sales,16358.27,36.58979
995,Nathan,Brown,IT,33954.51,36.59342
326,Michelle,Wright,HR,93471.18,36.594833
8829,Wendy,Miller,Sales,17425.38,36.595005
6209,Elizabeth,Bartlett,IT,14988.05,36.60114
2118,Sean,Carr,HR,37268.93,36.60136
1184,Jeanette,Carter,Sales,77821.25,36.60202
4475,Rachel,Gomez,HR,35863.27,36.604565
6371,David,Perez,Testing,5496.17,36.615387
9663,William,Rodgers,Sales,59148.73,36.61553
6563,Paul,Norton,Sales,92854.66,36.61637
2869,Karen,Gillespie,IT,48823.3,36.63076
2018,John,Stewart,Testing,78635.78,36.63487
5448,Jose,Allison,IT,24680.1,36.636242
6151,Shawn,Keller,HR,73594.01,36.64081
3944,Monica,Brown,Research,41505.96,36.647778
1536,Michelle,Cox,IT,732.45,36.64811
4546,Steven,Garcia,Research,47581.5,36.648502
58,Kimberly,Casey,Sales,49395.65,36.653194
5335,Monica,Wiggins,IT,95652.46,36.668865
9375,Joann,Austin,Research,7811.56,36.675083
4649,Mark,Allen,HR,33979.49,36.684216
6059,Jessica,Tucker,HR,11424.53,36.685127
5169,Laura,Johnson,Research,26041.36,36.687164
564,Douglas,Clark,Research,30369.34,36.69134
4600,Gregory,Davis,HR,55855.21,36.695637
1681,Jennifer,Patterson,IT,91774.61,36.699757
7250,Katherine,Mcfarland,HR,36657.53,36.706112
1903,Kimberly,Morrison,HR,17279.61,36.71212
1380,Mallory,Jacobson,Research,40338.52,36.712788
4657,Makayla,Brown,Testing,38573.83,36.713333
9351,Angela,Brady,HR,70343.3,36.714306
4478,Jon,Brown,HR,6217.4,36.71491
8827,Kathleen,Johnston,HR,11197.59,36.724266
1715,Melinda,Waller,Sales,79771.96,36.726498
5985,Donna,Liu,Testing,6641.0,36.734028
5567,Cathy,Rose,Sales,87043.41,36.737854
8269,Nichole,Travis,Sales,47426.93,36.738503
7489,Jodi,Molina,Testing,22925.6,36.747208
7686,Andre,Vance,IT,6844.47,36.75297
3535,Eugene,Stuart,Testing,79828.66,36.765614
3615,Matthew,Cook,Sales,27249.95,36.78365
2206,Edward,Larsen,HR,23873.89,36.78658
8362,Julie,Mccarty,IT,85194.39,36.79187
4220,Anthony,Stewart,HR,55355.58,36.79447
7592,Bradley,Phillips,Testing,93894.29,36.797283
720,Michael,Stewart,HR,1512.22,36.80386
9808,Timothy,Brooks,Research,41599.91,36.81754
7515,Brandon,Valenzuela,Testing,44910.79,36.819897
4615,Leah,Fletcher,Sales,89344.12,36.820114
9518,David,Williams,Sales,82706.35,36.825783
420,Alyssa,Ibarra,Sales,55122.27,36.826473
8803,Michele,Liu,HR,16853.51,36.829826
5831,Melissa,Frederick,Sales,64535.22,36.830204
4939,Kelly,Brown,Testing,92494.65,36.83952
7068,David,Martin,HR,54729.92,36.84428
1461,Kara,Cooley,HR,44670.28,36.84664
4519,Melissa,Hale,IT,70876.54,36.84734
9010,Deborah,Maxwell,Testing,28048.16,36.850117
7467,Taylor,Johnson,Testing,36714.41,36.85203
3663,Taylor,Montes,HR,32760.08,36.860584
8211,Christie,Cochran,Research,10351.1,36.86729
4757,Nicole,Mcdaniel,IT,33865.29,36.868366
6540,Patrick,Williams,HR,54128.04,36.89632
3950,David,Fry,Research,51059.1,36.896507
4592,Mary,Smith,HR,67957.63,36.898567
241,Joanna,Mason,HR,71910.16,36.90185
5637,Sabrina,Hopkins,HR,75546.12,36.91439
22,Tracy,Gonzalez,HR,2519.09,36.91474
7854,Theresa,Garcia,HR,70281.86,36.91751
6372,David,Chapman,Sales,68738.44,36.918415
6791,David,Nguyen,Research,42527.01,36.92441
9620,Andrew,Espinoza,Sales,76959.27,36.9306
9966,Wendy,Harris,IT,13568.15,36.931812
9127,Alexis,Alvarez,HR,11793.67,36.957073
8613,Alexander,Odonnell,HR,9005.93,36.9627
9632,Megan,Payne,Research,94980.52,36.966904
360,Ronald,Mckee,Testing,49249.13,36.989902
3781,Nathaniel,Williams,IT,91684.26,36.991413
2004,Anne,Baker,IT,31870.11,37.00918
6404,Jeffrey,Curry,Sales,2762.12,37.011776
8273,Daniel,Hardy,Testing,92314.71,37.01572
2060,William,Martin,Research,6207.06,37.01874
1065,Sarah,Richardson,HR,64882.63,37.02009
6654,Deborah,Rose,Testing,23857.12,37.024963
2911,Raymond,Brown,Sales,50899.15,37.03666
9825,Deanna,Rivera,HR,20124.73,37.03937
3779,David,Olson,Testing,31650.1,37.04463
2151,Cheryl,Ross,Sales,61461.93,37.050186
8714,Amanda,Best,HR,22733.22,37.05056
655,Nancy,Fernandez,IT,34452.31,37.053783
243,Taylor,Lyons,HR,78001.16,37.054214
7679,Ronald,Collins,IT,39780.29,37.057343
8426,Michael,Webster,IT,59538.79,37.066666
9099,Jennifer,Stewart,Testing,15289.55,37.06727
2799,Katelyn,Rice,IT,54681.92,37.09962
6688,Robert,Hayes,Testing,67651.14,37.106644
5635,Kyle,Henderson,Sales,89247.6,37.11249
5347,Leah,Brandt,IT,88031.02,37.114582
5578,Nathan,Carpenter,Research,9369.85,37.117466
8149,Bradley,Hunt,HR,25202.33,37.12231
2112,Michael,Smith,HR,90050.57,37.124664
598,Glenn,Smith,HR,38490.79,37.128918
617,Jordan,Mendoza,IT,19682.6,37.141747
7996,Laura,Baker,HR,45317.83,37.164276
1441,Lonnie,Reyes,Research,78395.11,37.17369
5138,Joshua,Crawford,Sales,60261.99,37.179466
701,Cody,Cochran,HR,75613.01,37.18665
3046,Collin,Johnson,IT,42614.65,37.191513
4399,Kyle,Peterson,Sales,7261.52,37.198456
128,Deborah,Wilkinson,Sales,79897.71,37.199783
9069,Sarah,Ward,Research,25564.68,37.20723
9090,Marc,Black,HR,38597.69,37.20913
8899,Krystal,Burnett,Sales,8012.78,37.233803
9203,Ryan,Hicks,Sales,33073.02,37.240383
1608,Tristan,Robinson,Testing,3601.17,37.242603
783,Amanda,Hicks,Testing,32404.7,37.251133
3729,William,Johnson,IT,14820.18,37.252
6343,Raymond,Gibbs,Research,6677.12,37.25603
5247,Mariah,Huerta,Testing,74421.15,37.256397
7220,Kayla,Hoover,IT,99383.77,37.25849
4382,Steven,Cortez,HR,98271.17,37.267082
5790,Tiffany,Murillo,IT,19385.96,37.277325
6557,Jennifer,Booker,HR,44460.49,37.278336
5727,Alexander,Schaefer,HR,23034.44,37.29354
2399,Justin,Johnson,HR,35447.58,37.295937
5816,Brandon,Perez,HR,23514.97,37.297356
5874,Michael,White,Research,2834.47,37.298428
8917,Brian,Spencer,IT,90231.99,37.29867
3412,Melanie,Lopez,IT,66867.21,37.30175
7783,Zachary,Kemp,Sales,84818.28,37.30257
196,Jennifer,Daniels,Research,98074.0,37.306206
7195,Walter,Everett,Testing,34871.97,37.322117
7577,Julie,Harrison,IT,37510.56,37.323044
1019,Richard,Hall,Sales,54873.52,37.32814
3128,John,Calhoun,Research,37863.52,37.3312
9985,Jeffery,Brown,IT,88002.44,37.34145
1479,Steven,Williams,Sales,53166.07,37.344097
9403,Billy,Butler,Research,80044.33,37.34721
7056,Karen,Smith,IT,5447.83,37.364323
2153,Steven,Barton,Sales,52008.46,37.367924
7604,Dr.,Mark,HR,92252.82,37.369946
3497,Alicia,Leonard,Sales,70093.76,37.3777
6501,Debbie,Thomas,Research,95627.12,37.378452
4302,Debbie,Ortiz,Sales,41030.65,37.378906
4397,Gregory,Romero,HR,42460.18,37.385162
7888,Kenneth,Miller,IT,12496.82,37.387115
1653,Angela,Mccall,Sales,19583.56,37.390507
9981,Renee,Robinson,IT,88602.3,37.393864
8117,Cole,Scott,IT,74693.69,37.394066
2733,Jeffrey,Gibson,IT,70238.3,37.401733
595,Jeff,Foster,Testing,98570.8,37.408543
7032,Lisa,Jenkins,Research,73339.6,37.412056
8174,Keith,Orozco,HR,97567.1,37.41257
797,Jason,Lee,Sales,45072.09,37.41284
3805,Russell,Davis,HR,18187.37,37.425156
1891,Casey,Green,Sales,43578.31,37.426014
